State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,tsavg,rain,soil
Karnataka,BELGAUM,2004,Whole Year ,Banana,828,19154,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Coconut ,599,26062.49,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Coriander,354,42,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Dry chillies,4945,3690,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Garlic,425,508,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Onion,6967,30687,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Potato,5336,44325,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Sweet potato,2164,20513,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Tobacco,20707,19731,25.1,1197.07,7.2
Karnataka,BELGAUM,2004,Whole Year ,Turmeric,966,5151,25.1,1197.07,7.2
Karnataka,BELGAUM,2005,Kharif     ,Arhar/Tur,6100,1727,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Bajra,27553,10729,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Castor seed,127,132,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Dry chillies,3596,1320,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Groundnut,62529,28617,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Horse-gram,6387,3817,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Jowar,43427,57808,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Maize,93413,331852,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Moong(Green Gram),27909,5197,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Niger seed,1089,250,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Onion,7087,30512,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Other Kharif pulses,6594,2085,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Peas & beans (Pulses),82,267,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Potato,4885,10326,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Ragi,1563,756,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Rice,66671,145500,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Sesamum,759,658,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Small millets,4432,4202,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Soyabean,69115,38279,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Sunflower,27338,12439,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Kharif     ,Urad,2715,702,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Dry chillies,342,399,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Gram,48996,24640,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Groundnut,11368,8510,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Horse-gram,1565,764,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Jowar,156692,105932,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Linseed,1051,444,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Maize,41389,145279,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Moong(Green Gram),113,33,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Onion,355,3680,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Other  Rabi pulses,1515,210,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Peas & beans (Pulses),50,263,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Potato,160,2893,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Rapeseed &Mustard,238,33,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Safflower,9662,6991,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Sunflower,15159,6477,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Rabi       ,Wheat,63035,65629,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Dry chillies,808,1119,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Jowar,195,213,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Maize,2780,9171,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Onion,22,366,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Peas & beans (Pulses),2,10,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Potato,10,148,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Rice,157,484,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Summer     ,Sunflower,782,374,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Arecanut,9,58,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Banana,1382,49684,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Coconut ,611,2632,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Coriander,522,62,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Cotton(lint),28359,41840,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Garlic,509,609,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Mesta,9,19,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Sugarcane,92971,8213988,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Sweet potato,2026,19205,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Tobacco,20109,21663,24.76,1861.52,7.2
Karnataka,BELGAUM,2005,Whole Year ,Turmeric,784,6271,24.76,1861.52,7.2
Karnataka,BELGAUM,2006,Kharif     ,Arhar/Tur,5658,1666,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Bajra,30036,9567,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Castor seed,270,216,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Gram,4322,723,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Groundnut,62518,29625,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Horse-gram,7270,4247,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Jowar,38083,50989,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Maize,92990,319154,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Moong(Green Gram),27519,2640,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Niger seed,909,209,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Other Kharif pulses,6442,2334,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Ragi,14499,941,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Rapeseed &Mustard,377,52,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Rice,66922,98851,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Sesamum,781,332,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Small millets,4594,3588,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Soyabean,76927,58976,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Sunflower,20676,14799,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Kharif     ,Urad,4322,723,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Gram,57001,23099,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Groundnut,7567,6865,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Horse-gram,1265,340,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Jowar,139087,102679,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Linseed,1511,630,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Maize,31931,97463,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Moong(Green Gram),175,53,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Other  Rabi pulses,1014,205,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Safflower,8131,4665,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Sunflower,20518,9609,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Rabi       ,Wheat,72367,89933,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Summer     ,Jowar,261,315,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Summer     ,Maize,3095,11269,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Summer     ,Rice,140,403,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Summer     ,Sunflower,1086,459,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Arecanut,9,12,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Banana,1050,47233,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Coconut ,632,2722,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Coriander,365,43,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Cotton(lint),28247,50807,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Dry chillies,4552,3845,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Garlic,465,556,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Mesta,12,25,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Onion,7848,61455,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Potato,4951,26129,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Sugarcane,97762,8265777,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Sweet potato,1976,18731,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Tobacco,19667,11920,24.69,1798.24,7.2
Karnataka,BELGAUM,2006,Whole Year ,Turmeric,319,1669,24.69,1798.24,7.2
Karnataka,BELGAUM,2007,Kharif     ,Arhar/Tur,5702,2346,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Bajra,36172,17343,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Castor seed,197,132,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Dry chillies,4045,3493,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Groundnut,57872,37462,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Horse-gram,3477,1453,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Jowar,38393,76189,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Maize,120888,392785,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Moong(Green Gram),31767,6126,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Niger seed,515,194,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Onion,12029,69205,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Other Kharif pulses,6590,3271,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Potato,3773,16660,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Ragi,1111,496,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Rapeseed &Mustard,199,72,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Rice,69259,100026,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Sesamum,873,239,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Small millets,3938,2055,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Soyabean,64422,55387,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Sunflower,23978,15859,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Kharif     ,Urad,4353,1865,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Dry chillies,737,382,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Gram,47765,25182,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Groundnut,9776,9324,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Horse-gram,1441,374,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Jowar,118555,97158,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Linseed,1549,506,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Maize,28881,96184,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Moong(Green Gram),31,10,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Onion,644,3388,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Other  Rabi pulses,1534,346,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Potato,130,1600,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Safflower,7829,4305,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Sunflower,16451,10504,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Rabi       ,Wheat,62963,78126,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Summer     ,Dry chillies,662,2208,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Summer     ,Jowar,388,761,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Summer     ,Maize,3017,9339,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Summer     ,Onion,20,169,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Summer     ,Rice,165,495,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Summer     ,Sunflower,1328,1269,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Arecanut,7,45,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Banana,1863,89815,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Coconut ,318,1619,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Coriander,461,161,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Cotton(lint),21050,51444,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Dry ginger,10,205,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Garlic,868,897,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Mesta,2,4,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Sugarcane,102845,9281761,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Sweet potato,1931,18304,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Tobacco,18585,12871,24.87,1919.53,7.2
Karnataka,BELGAUM,2007,Whole Year ,Turmeric,2069,15300,24.87,1919.53,7.2
Karnataka,BELGAUM,2008,Kharif     ,Arhar/Tur,4237,1715,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Bajra,14131,5753,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Castor seed,131,124,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Dry chillies,3093,1740,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Groundnut,45876,26501,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Horse-gram,3525,1644,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Jowar,30698,48705,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Maize,104540,297062,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Moong(Green Gram),27697,2473,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Niger seed,349,120,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Onion,6139,25941,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Other Kharif pulses,3842,2126,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Potato,3520,29651,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Ragi,969,326,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Rice,71079,93184.57,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Sesamum,516,109,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Soyabean,70104,47152,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Sunflower,18343,13176,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Kharif     ,Urad,2183,512,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Dry chillies,1213,894,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Gram,52344,25892,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Groundnut,5095,3712,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Horse-gram,1295,755,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Jowar,134393,124846,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Linseed,1195,518,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Maize,37921,119848,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Moong(Green Gram),104,27,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Onion,661,1895,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Other  Rabi pulses,1873,539,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Potato,143,2055,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Rapeseed &Mustard,317,205,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Safflower,6937,5183,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Sunflower,19962,12082,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Rabi       ,Wheat,63754,68846,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Summer     ,Dry chillies,631,417,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Summer     ,Jowar,320,624,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Summer     ,Maize,3283,9958,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Summer     ,Onion,30,164,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Summer     ,Rice,160,483,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Summer     ,Sunflower,4100,2902,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Arecanut,7,45,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Banana,1950,76538,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Cashewnut,634,389.78,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Coconut ,323,2213,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Coriander,612,330,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Cotton(lint),20041,38609,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Dry ginger,5,159,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Garlic,665,3319,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Mesta,2,4,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Sugarcane,114181,9654004,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Sweet potato,1623,16574,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Tobacco,22366,24902,24.58,1386.91,7.2
Karnataka,BELGAUM,2008,Whole Year ,Turmeric,1637,6502,24.58,1386.91,7.2
Karnataka,BELGAUM,2009,Kharif     ,Arhar/Tur,4671,1424,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Bajra,24305,6290,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Castor seed,129,83,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Gram,3431,1287,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Groundnut,43801,24052,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Horse-gram,3431,1287,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Jowar,31590,39544,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Maize,119251,231381,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Moong(Green Gram),25311,3342,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Niger seed,539,189,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Onion,11253,35930,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Other Kharif pulses,3795,805,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Potato,3583,52784,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Ragi,1610,589,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Rice,71730,83816.51,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Sesamum,546,23,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Small millets,2639,2139,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Soyabean,97400,49318,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Sunflower,12972,5592,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Kharif     ,Urad,3180,574,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Dry chillies,819,2639,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Gram,1583,326,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Groundnut,7862,7364,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Horse-gram,1583,326,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Jowar,137543,147978,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Linseed,1986,492,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Maize,39852,101513,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Moong(Green Gram),158,41,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Onion,1197,2519,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Other  Rabi pulses,1708,458,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Potato,179,2643,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Rapeseed &Mustard,398,116,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Safflower,6084,3140,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Sunflower,16791,7676,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Rabi       ,Wheat,57138,58995,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Summer     ,Dry chillies,832,1527,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Summer     ,Jowar,181,172,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Summer     ,Maize,3241,10684,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Summer     ,Onion,23,176,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Summer     ,Rice,158,483,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Summer     ,Sunflower,1910,1606,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Arecanut,7,45,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Banana,2285,97158,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Cashewnut,773,586,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Coconut ,344,2446,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Coriander,612,300,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Cotton(lint),30046,63454,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Garlic,885,583,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Mesta,36,52,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Sugarcane,147298,14972842,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Sweet potato,1501,9414,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Tobacco,19965,19062,25.27,1566.21,7.2
Karnataka,BELGAUM,2009,Whole Year ,Turmeric,2200,5152,25.27,1566.21,7.2
Karnataka,BELGAUM,2010,Kharif     ,Arhar/Tur,5623,1955,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Bajra,19149,11639,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Castor seed,374,313,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Cotton(lint),37660,83178,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Cowpea(Lobia),1574,673,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Dry chillies,3188,5288,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Groundnut,37042,28233,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Horse-gram,3126,1541,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Jowar,27623,54739,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Maize,118380,429355,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Moong(Green Gram),20351,4853,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Niger seed,491,148,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Onion,8385,52454,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Other Kharif pulses,2262,904,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Peas & beans (Pulses),145,1291,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Potato,3591,48671,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Ragi,1361,867,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Rice,68354,139200,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Sesamum,615,113,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Small millets,1804,1930,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Soyabean,78662,64715,25.16,1777.15,7.2
Karnataka,BELGAUM,2010,Kharif     ,Sunflower,9220,7805,25.16,1777.15,7.2
